[DIST] MASTER_ADDR=n23g0004 MASTER_PORT=29500 NNODES=1 GPUS_PER_NODE=1
[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
n23g0004:1893559:1893559 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.192<0>
n23g0004:1893559:1893559 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
n23g0004:1893559:1893559 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
n23g0004:1893559:1893657 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.192<0>
n23g0004:1893559:1893657 [0] NCCL INFO Using non-device net plugin version 0
n23g0004:1893559:1893657 [0] NCCL INFO Using network IB
n23g0004:1893559:1893657 [0] NCCL INFO DMA-BUF is available on GPU device 0
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xaa6c108e1e6adf77 - Init START
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 00/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 01/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 02/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 03/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 04/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 05/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 06/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 07/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 08/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 09/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 10/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 11/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 12/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 13/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 14/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 15/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 16/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 17/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 18/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 19/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 20/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 21/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 22/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 23/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 24/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 25/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 26/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 27/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 28/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 29/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 30/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 31/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
n23g0004:1893559:1893657 [0] NCCL INFO P2P Chunksize set to 131072
n23g0004:1893559:1893657 [0] NCCL INFO Connected all rings
n23g0004:1893559:1893657 [0] NCCL INFO Connected all trees
n23g0004:1893559:1893657 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xaa6c108e1e6adf77 - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 2.1244256496429443, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.8609, 'grad_norm': 9.390925407409668, 'learning_rate': 1e-05, 'epoch': 8.48}
{'loss': 0.7999, 'grad_norm': 6.015142917633057, 'learning_rate': 1e-05, 'epoch': 8.5}
{'loss': 0.8086, 'grad_norm': 31.32282066345215, 'learning_rate': 1e-05, 'epoch': 8.53}
{'loss': 0.8586, 'grad_norm': 20.78379249572754, 'learning_rate': 1e-05, 'epoch': 8.55}
{'loss': 0.7799, 'grad_norm': 4.140859603881836, 'learning_rate': 1e-05, 'epoch': 8.58}
{'loss': 0.8257, 'grad_norm': 32.59083938598633, 'learning_rate': 1e-05, 'epoch': 8.6}
{'loss': 0.8492, 'grad_norm': 4.3136887550354, 'learning_rate': 1e-05, 'epoch': 8.63}
{'loss': 0.8426, 'grad_norm': 4.809641361236572, 'learning_rate': 1e-05, 'epoch': 8.65}
{'loss': 0.7907, 'grad_norm': 5.593522071838379, 'learning_rate': 1e-05, 'epoch': 8.68}
{'loss': 0.7827, 'grad_norm': 4.330156326293945, 'learning_rate': 1e-05, 'epoch': 8.7}
{'loss': 0.827, 'grad_norm': 5.7187581062316895, 'learning_rate': 1e-05, 'epoch': 8.73}
{'loss': 0.8186, 'grad_norm': 11.68485164642334, 'learning_rate': 1e-05, 'epoch': 8.75}
{'loss': 0.8577, 'grad_norm': 4.375239372253418, 'learning_rate': 1e-05, 'epoch': 8.78}
{'loss': 0.9009, 'grad_norm': 6.896857738494873, 'learning_rate': 1e-05, 'epoch': 8.8}
{'loss': 0.8404, 'grad_norm': 2.9875073432922363, 'learning_rate': 1e-05, 'epoch': 8.83}
{'loss': 0.8596, 'grad_norm': 10.206123352050781, 'learning_rate': 1e-05, 'epoch': 8.85}
{'loss': 0.8823, 'grad_norm': 11.706524848937988, 'learning_rate': 1e-05, 'epoch': 8.88}
{'loss': 0.8569, 'grad_norm': 8.875680923461914, 'learning_rate': 1e-05, 'epoch': 8.9}
{'loss': 0.8759, 'grad_norm': 3.564833402633667, 'learning_rate': 1e-05, 'epoch': 8.93}
{'loss': 0.7861, 'grad_norm': 4.9386091232299805, 'learning_rate': 1e-05, 'epoch': 8.95}
{'loss': 0.7962, 'grad_norm': 5.841235160827637, 'learning_rate': 1e-05, 'epoch': 8.98}
{'eval_loss': 0.6706104874610901, 'eval_wer': 0.32719452434217533, 'eval_runtime': 1491.2294, 'eval_samples_per_second': 5.365, 'eval_steps_per_second': 5.365, 'epoch': 9.0}
{'loss': 0.7819, 'grad_norm': 18.068716049194336, 'learning_rate': 1e-05, 'epoch': 9.0}
{'loss': 0.8002, 'grad_norm': 5.315490245819092, 'learning_rate': 1e-05, 'epoch': 9.03}
{'loss': 0.8126, 'grad_norm': 5.463953495025635, 'learning_rate': 1e-05, 'epoch': 9.05}
{'loss': 0.8478, 'grad_norm': 7.392937660217285, 'learning_rate': 1e-05, 'epoch': 9.08}
{'loss': 0.8285, 'grad_norm': 3.856998920440674, 'learning_rate': 1e-05, 'epoch': 9.1}
{'loss': 0.8138, 'grad_norm': 32.500144958496094, 'learning_rate': 1e-05, 'epoch': 9.13}
{'loss': 0.782, 'grad_norm': 5.217621326446533, 'learning_rate': 1e-05, 'epoch': 9.15}
{'loss': 0.9174, 'grad_norm': 2.532766580581665, 'learning_rate': 1e-05, 'epoch': 9.18}
{'loss': 0.748, 'grad_norm': 4.98150110244751, 'learning_rate': 1e-05, 'epoch': 9.2}
{'loss': 0.7312, 'grad_norm': 8.81993579864502, 'learning_rate': 1e-05, 'epoch': 9.23}
{'loss': 0.8057, 'grad_norm': 6.262694835662842, 'learning_rate': 1e-05, 'epoch': 9.25}
{'loss': 0.7793, 'grad_norm': 5.826406955718994, 'learning_rate': 1e-05, 'epoch': 9.28}
{'loss': 0.7976, 'grad_norm': 16.15205955505371, 'learning_rate': 1e-05, 'epoch': 9.3}
{'loss': 0.8538, 'grad_norm': 7.447819709777832, 'learning_rate': 1e-05, 'epoch': 9.33}
{'loss': 0.8994, 'grad_norm': 11.851527214050293, 'learning_rate': 1e-05, 'epoch': 9.35}
{'loss': 0.7748, 'grad_norm': 3.7971904277801514, 'learning_rate': 1e-05, 'epoch': 9.38}
{'loss': 0.8091, 'grad_norm': 18.06024169921875, 'learning_rate': 1e-05, 'epoch': 9.4}
{'loss': 0.7875, 'grad_norm': 4.619239807128906, 'learning_rate': 1e-05, 'epoch': 9.43}
{'loss': 0.8055, 'grad_norm': 3.030106782913208, 'learning_rate': 1e-05, 'epoch': 9.45}
{'loss': 0.7883, 'grad_norm': 5.561768531799316, 'learning_rate': 1e-05, 'epoch': 9.48}
{'loss': 0.7771, 'grad_norm': 5.835785865783691, 'learning_rate': 1e-05, 'epoch': 9.5}
{'loss': 0.8225, 'grad_norm': 3.98423433303833, 'learning_rate': 1e-05, 'epoch': 9.53}
{'loss': 0.8785, 'grad_norm': 12.318255424499512, 'learning_rate': 1e-05, 'epoch': 9.55}
{'loss': 0.8346, 'grad_norm': 3.1815831661224365, 'learning_rate': 1e-05, 'epoch': 9.58}
{'loss': 0.7984, 'grad_norm': 5.361435413360596, 'learning_rate': 1e-05, 'epoch': 9.6}
{'loss': 0.8303, 'grad_norm': 6.2955756187438965, 'learning_rate': 1e-05, 'epoch': 9.63}
{'loss': 0.7985, 'grad_norm': 10.634815216064453, 'learning_rate': 1e-05, 'epoch': 9.65}
{'loss': 0.841, 'grad_norm': 8.829615592956543, 'learning_rate': 1e-05, 'epoch': 9.68}
{'loss': 0.8396, 'grad_norm': 4.86715030670166, 'learning_rate': 1e-05, 'epoch': 9.7}
{'loss': 0.8678, 'grad_norm': 11.109214782714844, 'learning_rate': 1e-05, 'epoch': 9.73}
{'loss': 0.8521, 'grad_norm': 8.235373497009277, 'learning_rate': 1e-05, 'epoch': 9.75}
{'loss': 0.8182, 'grad_norm': 9.361669540405273, 'learning_rate': 1e-05, 'epoch': 9.78}
{'loss': 0.8078, 'grad_norm': 5.609102249145508, 'learning_rate': 1e-05, 'epoch': 9.8}
{'loss': 0.8364, 'grad_norm': 4.064012050628662, 'learning_rate': 1e-05, 'epoch': 9.83}
{'loss': 0.8686, 'grad_norm': 14.285733222961426, 'learning_rate': 1e-05, 'epoch': 9.85}
{'loss': 0.8315, 'grad_norm': 4.375177383422852, 'learning_rate': 1e-05, 'epoch': 9.88}
{'loss': 0.817, 'grad_norm': 27.453845977783203, 'learning_rate': 1e-05, 'epoch': 9.9}
{'loss': 0.8239, 'grad_norm': 8.901626586914062, 'learning_rate': 1e-05, 'epoch': 9.93}
{'loss': 0.8133, 'grad_norm': 33.7530632019043, 'learning_rate': 1e-05, 'epoch': 9.95}
{'loss': 0.8219, 'grad_norm': 5.738500118255615, 'learning_rate': 1e-05, 'epoch': 9.98}
{'eval_loss': 0.6776906251907349, 'eval_wer': 0.3246377969532332, 'eval_runtime': 1489.6456, 'eval_samples_per_second': 5.37, 'eval_steps_per_second': 5.37, 'epoch': 10.0}
{'train_runtime': 18713.3233, 'train_samples_per_second': 17.096, 'train_steps_per_second': 2.137, 'train_loss': 0.9184522458510745, 'epoch': 10.0}
[ASR][Trainer Eval] {'eval_loss': 0.6776906251907349, 'eval_wer': 0.3246377969532332, 'eval_runtime': 1493.4965, 'eval_samples_per_second': 5.357, 'eval_steps_per_second': 5.357, 'epoch': 10.0}
[SER] Skipped (phase != 'all'/'ser').
n23g0004:1893559:1893660 [0] NCCL INFO [Service thread] Connection closed by localRank 0
n23g0004:1893559:2281558 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nranks 1 cudaDev 0 busId 2c000 - Abort COMPLETE
[TRAIN][SER] Starting SER phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Skipped (phase != 'all'/'asr').
[SER] Loading model + extractor…
[SER] Starting from pretrained: models/pretrained/en
[SER] truncating to 102719 frames (~6.42s)
[SER] class counts: {4: 6792, 7: 1408, 3: 5556, 5: 6384, 0: 6044, 2: 4140, 1: 3500, 6: 768}
[SER] class weights: [0.7154202461242676, 1.2354285717010498, 1.0444444417953491, 0.7782577276229858, 0.6366313099861145, 0.677318274974823, 5.630208492279053, 3.0710227489471436]
